meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,2048,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,2.5,5.7,0.30064151660008,2,6.14,0.392098932137768,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,0.97071685177405,0.631120146682842
Wu22,2049,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,5,5.7,0.30064151660008,2,6.3,0.402316493887287,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.97071685177405,0.631120146682842
Wu22,2050,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,2.5,5.7,0.30064151660008,2,6.19,0.395291920184493,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,0.97071685177405,0.631120146682842
Wu22,2051,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,5,5.7,0.30064151660008,2,6.28,0.401039298668597,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.97071685177405,0.631120146682842
Wu22,2052,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,2.5,5.7,0.30064151660008,2,6.23,0.397846310621872,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,0.97071685177405,0.631120146682842
Wu22,2053,10.2,78.7,unknown,unknown,legumes,rainfed,83.24166809,225,10,100,80,clay loam,1.45,7.23333333333333,9.5,0.95,9.8,489.6,9.8,5,5.7,0.30064151660008,2,6.33,0.404232286715321,2,34.16666667,36.16666667,34.16666667,36.16666667,-0.517752651732774,-0.163822089599319,-1.28786131257214,-0.0795380891475413,0.0276788189846192,1.20959677857743,0.995883855657681,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.97071685177405,0.631120146682842
Wu22,1628,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,0,6.21,0.327541020716929,2,6.01,0.383797163216284,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.681649092486353,-0.429253577540178
Wu22,1629,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,20,6.21,0.327541020716929,2,6.15,0.392737529747113,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,0.681649092486353,-0.429253577540178
Wu22,1630,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,40,6.21,0.327541020716929,2,6.29,0.401677896277942,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,0.681649092486353,-0.429253577540178
Wu22,1631,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,0,6.21,0.327541020716929,2,6.01,0.383797163216284,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.681649092486353,-0.429253577540178
Wu22,1632,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,20,6.21,0.327541020716929,2,6.15,0.392737529747113,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,0.681649092486353,-0.429253577540178
Wu22,1633,28.1,113.2,unknown,unknown,grain,rainfed,122.9738528,225,240,100,80,clay loam,1.36,6.23333333333333,9.5,0.95,9.8,489.6,9.8,40,6.21,0.327541020716929,2,6.29,0.401677896277942,2,32.03333333,21.93333333,32.03333333,21.93333333,-0.440074312854659,-0.163822089599319,0.946185872068586,-0.0795380891475413,0.0276788189846192,0.700453664933053,0.193201020847838,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,0.681649092486353,-0.429253577540178
Wu22,1634,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,0,4.89,0.257918774767437,2,4.88,0.311635633360311,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.609382153341932,-0.464019928641101
Wu22,1635,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,20,4.89,0.257918774767437,2,4.99,0.318660207063105,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,0.609382153341932,-0.464019928641101
Wu22,1636,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,40,4.89,0.257918774767437,2,5.12,0.326961975984588,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,0.609382153341932,-0.464019928641101
Wu22,1637,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,0,4.89,0.257918774767437,2,4.88,0.311635633360311,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.609382153341932,-0.464019928641101
Wu22,1638,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,20,4.89,0.257918774767437,2,4.99,0.318660207063105,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,0.609382153341932,-0.464019928641101
Wu22,1639,28.3,116.3,unknown,unknown,grain,rainfed,140.7505776,225,300,100,80,clay loam,1.32,5.6,9.5,0.95,9.8,489.6,9.8,40,4.89,0.257918774767437,2,5.12,0.326961975984588,2,31.5,21.46666667,31.5,21.46666667,-0.405319957834008,-0.163822089599319,1.52898078980095,-0.0795380891475413,0.0276788189846192,0.474167836646665,-0.31516477453173,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,0.609382153341932,-0.464019928641101
Wu22,1938,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,0,6.92,0.364989349977641,2,5.4,0.344842709046246,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.902966595902716,-0.898599324107582
Wu22,1939,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,19.2,6.92,0.364989349977641,2,6.4,0.408702469980735,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.183815954560411,0.902966595902716,-0.898599324107582
Wu22,1940,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,38.3,6.92,0.364989349977641,2,6.4,0.408702469980735,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.22707171401549,0.902966595902716,-0.898599324107582
Wu22,1941,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,57.5,6.92,0.364989349977641,2,6.7,0.427860398261083,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,2.2757895455096,0.902966595902716,-0.898599324107582
Wu22,1942,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,76.6,6.92,0.364989349977641,2,6.6,0.421474422167633,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,3.31904530496467,0.902966595902716,-0.898599324107582
Wu22,1943,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,95.8,6.92,0.364989349977641,2,6.8,0.434246374354531,2,33.66666667,15.63333333,33.66666667,15.63333333,-0.532941916545081,-0.163822089599319,2.82569948175546,-0.0795380891475413,0.0276788189846192,1.09645386443423,0.380493682303468,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,4.36776313645878,0.902966595902716,-0.898599324107582
Wu22,2030,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,5.1,0.268995041168492,2,4.9,0.312912828579001,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.550665265371778,-0.305088035871898
Wu22,2031,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,5.1,0.268995041168492,2,5.6,0.357614661233144,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.324156745069547,0.550665265371778,-0.305088035871898
Wu22,2032,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,5.1,0.268995041168492,2,5.2,0.332070756859348,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.140119378248157,0.550665265371778,-0.305088035871898
Wu22,2033,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,5.1,0.268995041168492,2,5.3,0.338456732952797,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.550665265371778,-0.305088035871898
Wu22,2034,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,5.1,0.268995041168492,2,5.2,0.332070756859348,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.324156745069547,0.550665265371778,-0.305088035871898
Wu22,2035,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,5.1,0.268995041168492,2,5.4,0.344842709046246,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.140119378248157,0.550665265371778,-0.305088035871898
Wu22,2036,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,5.1,0.268995041168492,2,4.6,0.293754900298654,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.550665265371778,-0.305088035871898
Wu22,2037,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,5.1,0.268995041168492,2,5.2,0.332070756859348,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.324156745069547,0.550665265371778,-0.305088035871898
Wu22,2038,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,5.1,0.268995041168492,2,5.4,0.344842709046246,2,31.06666667,23.6,31.06666667,23.6,-0.532941916545081,-0.163822089599319,0.790773894006623,-0.0795380891475413,0.0276788189846192,1.6621684351502,0.460761965784452,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.140119378248157,0.550665265371778,-0.305088035871898
Wu22,2269,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,0,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,0,5.67,0.2990591928285,2,5.69,0.363362039717248,2,32.46666667,32.8,32.46666667,32.8,-0.341553923288371,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.0215961800738877,-0.234896491050745,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.740365981811514,0.380305752766216
Wu22,2270,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,0,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,5.67,0.2990591928285,2,6.01,0.383797163216284,2,32.46666667,32.8,32.46666667,32.8,-0.341553923288371,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.0215961800738877,-0.234896491050745,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.740365981811514,0.380305752766216
Wu22,2271,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,80,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,5.67,0.2990591928285,2,5.84,0.372941003857421,2,32.46666667,32.8,32.46666667,32.8,-0.341553923288371,-0.163822089599319,-0.607933908551048,-0.0795380891475413,0.0276788189846192,0.0215961800738877,-0.234896491050745,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.740365981811514,0.380305752766216
Wu22,2272,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,40,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,5.67,0.2990591928285,2,5.98,0.38188137038825,2,32.46666667,32.8,32.46666667,32.8,-0.341553923288371,-0.163822089599319,-0.996463853705957,-0.0795380891475413,0.0276788189846192,0.0215961800738877,-0.234896491050745,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,0.740365981811514,0.380305752766216
Wu22,1890,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,90,100,80,clay,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,5.6,0.295367104028148,2,5.7,0.364000637326593,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,1891,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,90,100,80,clay,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,5.6,0.295367104028148,2,5.8,0.370386613420042,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,0.104418161099801,-0.140608846639914
Wu22,1900,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,9.04,0.476806896502583,2,9.08,0.579846629285169,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,1901,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,9.04,0.476806896502583,2,9.3,0.593895776690756,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.455246474006311,0.104418161099801,-0.140608846639914
Wu22,1902,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,9.04,0.476806896502583,2,9.16,0.584955410159928,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,0.104418161099801,-0.140608846639914
Wu22,1903,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,9.04,0.476806896502583,2,9.17,0.585594007769273,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,1904,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,9.04,0.476806896502583,2,9.2,0.587509800597307,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.455246474006311,0.104418161099801,-0.140608846639914
Wu22,1905,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,9.04,0.476806896502583,2,9,0.574737848410409,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,0.800487142635495,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,0.104418161099801,-0.140608846639914
Wu22,1906,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,9.04,0.476806896502583,2,9.13,0.583039617331893,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,1907,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,9.04,0.476806896502583,2,9.22,0.588786995815997,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.455246474006311,0.104418161099801,-0.140608846639914
Wu22,1908,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,9.04,0.476806896502583,2,9.17,0.585594007769273,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,0.104418161099801,-0.140608846639914
Wu22,1909,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,9.04,0.476806896502583,2,9.14,0.583678214941238,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,1910,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,9.04,0.476806896502583,2,9.1,0.581123824503858,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.455246474006311,0.104418161099801,-0.140608846639914
Wu22,1911,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,9.04,0.476806896502583,2,9.08,0.579846629285169,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,0.104418161099801,-0.140608846639914
