meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,1921,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.36,0.0866403165013135,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1922,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,1.34,0.0915525387370056,,1.28,0.0815438272953538,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,0.194200076086312,-0.0801865789993993
Wu22,1923,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.34,0.0915525387370056,,1.22,0.0777214603908841,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,2098,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.3,0.0888196271329158,,1,0.0637061150744952,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,2100,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,10,1.3,0.0888196271329158,,1.11,0.0707137877326897,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,0.194200076086312,-0.0801865789993993
Wu22,2102,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.3,0.0888196271329158,,1.04,0.066254359677475,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,2103,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.3,0.0888196271329158,,1.21,0.0770843992401392,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,2105,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,10,1.3,0.0888196271329158,,1.07,0.0681655431297099,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,0.194200076086312,-0.0801865789993993
Wu22,2107,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,100,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.3,0.0888196271329158,,1.02,0.0649802373759851,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.451833604087075,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,1894,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,0,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,0,1.382978723,0.094488965007397,,1.3,0.0828179495968437,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.01836809605277,1.23152736866883
Wu22,1895,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,0,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,50,1.127659574,0.0770448483811867,,1.06,0.0675284819789649,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,-1.01836809605277,1.23152736866883
Wu22,1896,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,0,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,50,1.191489362,0.0814058775889814,,1.12,0.0713508488834346,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,-1.01836809605277,1.23152736866883
Wu22,1897,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,412.96,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,0,1.372340426,0.0937621268744207,,1.29,0.0821808884460988,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,2.37457891247794,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.01836809605277,1.23152736866883
Wu22,1898,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,412.96,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,50,1.170212766,0.0799522011863832,,1.1,0.0700767265819447,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,2.37457891247794,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,-1.01836809605277,1.23152736866883
Wu22,1899,40.2,116.2,unknown,unknown,legumes,rainfed,37.8022993,225,412.96,100,80,loam,1.35,7.83333333333333,9.5,0.95,9.8,489.6,9.8,50,1.170212766,0.0799522011863832,,1.1,0.0700767265819447,,19.33333333,39.4,19.33333333,39.4,-0.487453286877399,-0.116191829706852,2.37457891247794,0.115519806874158,-0.209336408276515,0.62718647129216,1.18560756345741,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,-1.01836809605277,1.23152736866883
Wu22,2273,35.5,134.1,unknown,unknown,unknown,rainfed,148.5660943,225,70,100,80,clay loam,1.13,5.23333333333333,9.5,0.95,9.8,489.6,9.8,0,1.27,0.0867699434298486,,1.09365,0.0696721927512217,,30.26666667,23.86666667,30.26666667,23.86666667,-0.0159379644771064,-0.116191829706852,-0.72277038673326,0.115519806874158,-0.209336408276515,-0.541244060291386,-0.833316011581761,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.552413604032269,-0.267514841432752
Wu22,2274,35.5,134.1,unknown,unknown,unknown,rainfed,148.5660943,225,70,100,80,clay loam,1.13,5.23333333333333,9.5,0.95,9.8,489.6,9.8,20,1.27,0.0867699434298486,,1.01429,0.0646164754589097,,30.26666667,23.86666667,30.26666667,23.86666667,-0.0159379644771064,-0.116191829706852,-0.72277038673326,0.115519806874158,-0.209336408276515,-0.541244060291386,-0.833316011581761,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,0.552413604032269,-0.267514841432752
Wu22,2275,35.5,134.1,unknown,unknown,unknown,rainfed,148.5660943,225,70,100,80,clay loam,1.13,5.23333333333333,9.5,0.95,9.8,489.6,9.8,50,1.27,0.0867699434298486,,0.97619,0.0621892724745715,,30.26666667,23.86666667,30.26666667,23.86666667,-0.0159379644771064,-0.116191829706852,-0.72277038673326,0.115519806874158,-0.209336408276515,-0.541244060291386,-0.833316011581761,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,0.552413604032269,-0.267514841432752
Wu22,2276,35.5,134.1,unknown,unknown,unknown,rainfed,148.5660943,225,70,100,80,clay loam,1.13,5.23333333333333,9.5,0.95,9.8,489.6,9.8,100,0.71469798,0.048830160074037,,0.760317,0.048436842295095,,30.26666667,23.86666667,30.26666667,23.86666667,-0.0159379644771064,-0.116191829706852,-0.72277038673326,0.115519806874158,-0.209336408276515,-0.541244060291386,-0.833316011581761,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,0.552413604032269,-0.267514841432752
Wu22,1672,31.3,105.5,unknown,unknown,grain,rainfed,79.31753022,225,150,100,80,loam,1.33,7.36666666666667,9.5,0.95,9.8,489.6,9.8,0,1.24,0.0847202597267813,,1.285,0.0818623578707263,,25.06666667,28.4,25.06666667,28.4,-0.31072525501675,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.520965513875474,0.823236665373455,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.194665496772155,0.169973872017162
Wu22,1673,31.3,105.5,unknown,unknown,grain,rainfed,79.31753022,225,150,100,80,loam,1.33,7.36666666666667,9.5,0.95,9.8,489.6,9.8,16,1.24,0.0847202597267813,,1.25,0.079632643843119,,25.06666667,28.4,25.06666667,28.4,-0.31072525501675,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.520965513875474,0.823236665373455,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.148152808876444,-0.194665496772155,0.169973872017162
Wu22,1674,31.3,105.5,unknown,unknown,grain,rainfed,79.31753022,225,150,100,80,loam,1.33,7.36666666666667,9.5,0.95,9.8,489.6,9.8,0,1.24,0.0847202597267813,,1.285,0.0818623578707263,,25.06666667,28.4,25.06666667,28.4,-0.31072525501675,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.520965513875474,0.823236665373455,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.194665496772155,0.169973872017162
Wu22,1675,31.3,105.5,unknown,unknown,grain,rainfed,79.31753022,225,150,100,80,loam,1.33,7.36666666666667,9.5,0.95,9.8,489.6,9.8,16,1.24,0.0847202597267813,,1.25,0.079632643843119,,25.06666667,28.4,25.06666667,28.4,-0.31072525501675,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.520965513875474,0.823236665373455,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.148152808876444,-0.194665496772155,0.169973872017162
Wu22,2233,45.6,123.4,unknown,unknown,legumes,rainfed,33.99971311,225,150,100,80,sandy clay loam,1.35,8.13333333333333,9.5,0.95,9.8,489.6,9.8,0,1.6,0.109316464163589,,1.54,0.0981074172147226,,20.23333333,56.03333333,20.23333333,56.03333333,-0.503640685055051,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.62718647129216,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.88906594399047,2.83672492843558
Wu22,2234,45.6,123.4,unknown,unknown,legumes,rainfed,33.99971311,225,150,100,80,sandy clay loam,1.35,8.13333333333333,9.5,0.95,9.8,489.6,9.8,5,1.6,0.109316464163589,,1.5153,0.0965338761723826,,20.23333333,56.03333333,20.23333333,56.03333333,-0.503640685055051,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.62718647129216,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.88906594399047,2.83672492843558
Wu22,2235,45.6,123.4,unknown,unknown,legumes,rainfed,33.99971311,225,150,100,80,sandy clay loam,1.35,8.13333333333333,9.5,0.95,9.8,489.6,9.8,10,1.6,0.109316464163589,,1.5147,0.0964956525033378,,20.23333333,56.03333333,20.23333333,56.03333333,-0.503640685055051,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.62718647129216,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.88906594399047,2.83672492843558
Wu22,1640,35.2,107.7,unknown,unknown,grain,rainfed,44.91235707,225,150,100,80,loam,1.28,8.1,9.5,0.95,9.8,489.6,9.8,0,1.335,0.0912109247864943,,1.1832,0.0753770753561427,,26.4,30.5,26.4,30.5,-0.457186165913313,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.255413120333759,1.39267664807681,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.00310675345504564,0.372634085014299
Wu22,1641,35.2,107.7,unknown,unknown,grain,rainfed,44.91235707,225,150,100,80,loam,1.28,8.1,9.5,0.95,9.8,489.6,9.8,14,1.335,0.0912109247864943,,1.085,0.0691211348558273,,26.4,30.5,26.4,30.5,-0.457186165913313,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.255413120333759,1.39267664807681,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.240789790527369,-0.00310675345504564,0.372634085014299
Wu22,1813,48.2,127.4,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.1,5.9,9.5,0.95,9.8,489.6,9.8,0,1.39,0.0949686782421177,,1.14,0.0726249711849245,,28.96666667,35.5,28.96666667,35.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.700575496416414,-0.315643300033256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.365643828831163,0.855158401674149
Wu22,1814,48.2,127.4,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.1,5.9,9.5,0.95,9.8,489.6,9.8,25,1.39,0.0949686782421177,,1.11,0.0707137877326897,,28.96666667,35.5,28.96666667,35.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.700575496416414,-0.315643300033256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,0.365643828831163,0.855158401674149
Wu22,1815,48.2,127.4,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.1,5.9,9.5,0.95,9.8,489.6,9.8,50,1.39,0.0949686782421177,,1.1,0.0700767265819447,,28.96666667,35.5,28.96666667,35.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.700575496416414,-0.315643300033256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,0.365643828831163,0.855158401674149
Wu22,1816,48.2,127.4,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.1,5.9,9.5,0.95,9.8,489.6,9.8,75,1.39,0.0949686782421177,,1.09,0.0694396654311998,,28.96666667,35.5,28.96666667,35.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.700575496416414,-0.315643300033256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,0.365643828831163,0.855158401674149
Wu22,1817,48.2,127.4,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.1,5.9,9.5,0.95,9.8,489.6,9.8,100,1.39,0.0949686782421177,,1.06,0.0675284819789649,,28.96666667,35.5,28.96666667,35.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.700575496416414,-0.315643300033256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,0.365643828831163,0.855158401674149
Wu22,1764,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,0,1.24,0.0847202597267813,,1.16,0.0738990934864144,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,1.03609943115939,-0.0133853683135804
Wu22,1765,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,25,1.24,0.0847202597267813,,1.15,0.0732620323356695,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,1.03609943115939,-0.0133853683135804
Wu22,1766,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,50,1.24,0.0847202597267813,,1.12,0.0713508488834346,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,1.03609943115939,-0.0133853683135804
Wu22,1767,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,75,1.24,0.0847202597267813,,1.12,0.0713508488834346,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,1.03609943115939,-0.0133853683135804
Wu22,1768,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,100,1.24,0.0847202597267813,,1.09,0.0694396654311998,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,1.03609943115939,-0.0133853683135804
Wu22,1769,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,0,1.24,0.0847202597267813,,1.15,0.0732620323356695,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,1.03609943115939,-0.0133853683135804
Wu22,1770,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,25,1.24,0.0847202597267813,,1.12,0.0713508488834346,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,1.03609943115939,-0.0133853683135804
Wu22,1771,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,50,1.24,0.0847202597267813,,1.07,0.0681655431297099,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,1.03609943115939,-0.0133853683135804
Wu22,1772,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,75,1.24,0.0847202597267813,,1.05,0.0668914208282199,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,1.03609943115939,-0.0133853683135804
Wu22,1773,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,100,1.24,0.0847202597267813,,1.05,0.0668914208282199,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,1.03609943115939,-0.0133853683135804
Wu22,1865,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,0,1.24,0.0847202597267813,,1.168,0.0744087424070104,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,1.03609943115939,-0.0133853683135804
Wu22,1866,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,25,1.24,0.0847202597267813,,1.148,0.0731346201055205,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,1.03609943115939,-0.0133853683135804
Wu22,1867,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,50,1.24,0.0847202597267813,,1.128,0.0718604978040306,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,1.03609943115939,-0.0133853683135804
Wu22,1868,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,75,1.24,0.0847202597267813,,1.108,0.0705863755025407,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,1.03609943115939,-0.0133853683135804
Wu22,1869,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,100,1.24,0.0847202597267813,,1.088,0.0693122532010508,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,1.03609943115939,-0.0133853683135804
Wu22,1870,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,25,1.24,0.0847202597267813,,1.1185,0.0712552897108229,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,1.03609943115939,-0.0133853683135804
Wu22,1871,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,50,1.24,0.0847202597267813,,1.091,0.0695033715462742,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,1.03609943115939,-0.0133853683135804
Wu22,1872,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,75,1.24,0.0847202597267813,,1.0635,0.0677514533817256,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,1.03609943115939,-0.0133853683135804
