meta_analytical_study,studyid,sources,country,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,scn_scaled,bph_scaled,btc_scaled,btn_scaled,bcn_scaled,brate_scaled
Han22,142,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,281,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,5294.45,252.69,4,6294.15,333.15,4,-0.683969640866379,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,143,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,281,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,5294.45,252.69,4,6446.75,380.01,4,-0.683969640866379,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,144,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,284,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,5587.58,280.64,4,6297.49,411.04,4,-0.674834519211315,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,145,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,284,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,5587.58,280.64,4,6223.54,415.04,4,-0.674834519211315,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,146,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,380,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,4144.28,318.89,4,4215,283.62,4,-0.382510626249277,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,147,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,380,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,4144.28,318.89,4,4755.29,393.52,4,-0.382510626249277,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,148,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,252,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,7259,347.81,4,7127.67,278.02,4,-0.772275816865328,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,149,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,252,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,7259,347.81,4,6985.26,319.1,4,-0.772275816865328,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,150,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,293,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,5587.58,385.21,4,6691.47,244.71,4,-0.647429154246124,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,151,Hu et al. (2021),China,34.333300000000001,108.4,field,maize,grain,rainfed,293,225,225,90,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,5587.58,385.21,4,6756.94,283.610000000001,4,-0.647429154246124,-0.0571257815809997,0.327616441842053,-0.403730858243589,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,152,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,234,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,5152.88,411.87,4,8036.86,291.56,4,-0.82708654679571,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,153,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,234,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,5152.88,411.87,4,7080.97,459.78,4,-0.82708654679571,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,154,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,203,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,4076.48,744.11,4,4104.72,667.62,4,-0.921482803898034,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,155,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,203,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,4076.48,744.11,4,4931.65,678.06,4,-0.921482803898034,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,156,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,303,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,8,5485.32,744.110000000001,4,6059.76,413.21,4,-0.616978748729245,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.686214063010928
Han22,157,Hu et al. (2021),China,34.333300000000001,108.4,field,wheat,grain,rainfed,303,225,150,100,80,silty clay loam,1.45,8.18,8.14,0.95,8.56842105263158,10.3,489.6,10.7,45.7570093457944,16,5485.32,744.110000000001,4,6377.09,473.01,4,-0.616978748729245,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.187712842298423,1.30008590259084,-0.392727309582644,-0.0364134809697117,-0.706499965479874,0.93928511283129,-0.335105583973904,0.948755032489947,-0.734276734750886,-0.1421513781487
Han22,158,"Kalu, Subin （2022）",Finland,60.8,23.4833,field,oats,grain,rainfed,312,225,90,100,80,clay,1.44,6.27,9.4,0.95,10.75,8.2,585,8.45,100,15,1740,40,5,1810,40,5,-0.589573383764054,-0.0571257815809997,-1.04484289168415,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.70818999959008,-0.215692948539179,0.0525641651425646,1.76034691323691,-0.210159213756478
Han22,159,"Kalu, Subin （2022）",Finland,60.8,23.4833,field,barley,grain,rainfed,289,225,98,100,80,sandy clay loam,1.44,6.27,9.4,0.95,10.75,10.8,585,8.45,142,15,5940,580,4,6200,820,4,-0.659609316452875,-0.0571257815809997,-0.963511968215927,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.56963633007447,-0.215692948539179,0.0525641651425646,3.69191801490078,-0.210159213756478
Han22,160,"Kalu, Subin （2022）",Finland,60.8,23.4833,field,oats,grain,rainfed,313,225,80,100,80,clay,1.44,6.27,9.4,0.95,10.75,9.8,585,8.45,48,15,2110,60,3,3190,290,3,-0.586528343212366,-0.0571257815809997,-1.14650654601942,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.631122069775513,-0.210159213756478
Han22,161,Li et al.  (2014),China,40.85,111.7333,field,tomato,vegetable,irrigation and rain,421,105,408,163,300,sandy loam,1.39,7.85,6.66,0.95,10.75,9.8,471.7,7.1,66.4366197183099,10,7258.05,478.21114035,3,9233.25,552.5361465,3,-0.257663963630073,-1.70499346123763,2.18806131617757,1.85604510994536,5.67652433423059,-0.544008555705623,1.03991413397486,-0.744107960280607,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.357511099427589,-0.485150355265865,0.216774164992433,-0.550198391795371
Han22,162,Li et al.  (2014),China,40.85,111.7333,field,tomato,vegetable,irrigation and rain,421,105,408,163,300,sandy loam,1.39,7.85,6.66,0.95,10.75,9.8,471.7,7.1,66.4366197183099,20,7258.05,478.21114035,3,10452.51,1223.91910342,3,-0.257663963630073,-1.70499346123763,2.18806131617757,1.85604510994536,5.67652433423059,-0.544008555705623,1.03991413397486,-0.744107960280607,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.357511099427589,-0.485150355265865,0.216774164992433,0.129879964282414
Han22,163,Li et al.  (2014),China,40.85,111.7333,field,tomato,vegetable,irrigation and rain,421,105,408,163,300,sandy loam,1.39,7.85,6.66,0.95,10.75,9.8,471.7,7.1,66.4366197183099,40,7258.05,478.21114035,3,11332.47,678.15766974,3,-0.257663963630073,-1.70499346123763,2.18806131617757,1.85604510994536,5.67652433423059,-0.544008555705623,1.03991413397486,-0.744107960280607,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.357511099427589,-0.485150355265865,0.216774164992433,1.49003667643798
Han22,164,Li et al.  (2014),China,40.85,111.7333,field,tomato,vegetable,irrigation and rain,421,105,408,163,300,sandy loam,1.39,7.85,6.66,0.95,10.75,9.8,471.7,7.1,66.4366197183099,60,7258.05,478.21114035,3,10860.03,649.88591526,3,-0.257663963630073,-1.70499346123763,2.18806131617757,1.85604510994536,5.67652433423059,-0.544008555705623,1.03991413397486,-0.744107960280607,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.357511099427589,-0.485150355265865,0.216774164992433,2.85019338859355
Han22,165,Li xiu (2019),China,34.333300000000001,108.4,field,wheat,grain,irrigation and rain,421,225,225,122.5,80,loam,1.44,6.27,11.17,0.95,11.7578947368421,9.8,489.6,10.7,45.7570093457944,2.25,6508.2,260.5,3,7668.8,342.5,3,-0.257663963630073,-0.0571257815809997,0.327616441842053,0.602333785128205,-0.140877564154201,0.0657592759644157,-0.205756758186494,0.326653346913861,-0.0364134809697117,0.253017166209238,0.308933895588106,-0.335105583973904,0.948755032489947,-0.734276734750886,-1.07725911775565
Han22,166,Li xiu (2019),China,34.333300000000001,108.4,field,wheat,grain,irrigation and rain,421,225,225,122.5,80,loam,1.44,6.27,11.17,0.95,11.7578947368421,9.8,489.6,10.7,45.7570093457944,2.25,3532.8,881.7,3,4290.7,240.28,3,-0.257663963630073,-0.0571257815809997,0.327616441842053,0.602333785128205,-0.140877564154201,0.0657592759644157,-0.205756758186494,0.326653346913861,-0.0364134809697117,0.253017166209238,0.308933895588106,-0.335105583973904,0.948755032489947,-0.734276734750886,-1.07725911775565
Han22,183,Lu et al. (2021),China,35.283299999999997,108,field,wheat,grain,irrigation and rain,288.1,130,150,120,130,loam,1.44,8.44,9.4,0.52,10.75,9.8,249,8.46,29.4326241134752,15,4938.27,325.36779549,3,5679.01,339.84331642,3,-0.662349852949394,-1.3616876946425,-0.434860965672503,0.524944197176528,1.18125923093325,0.0657592759644157,1.50506972028828,-0.0935789177722162,-1.03272993470119,-0.050196580850936,0.308933895588106,-0.636265752586009,0.0565472356641092,-1.48503175301699,-0.210159213756478
Han22,184,Lu et al. (2021),China,35.283299999999997,108,field,wheat,grain,irrigation and rain,288.1,120,150,120,120,loam,1.44,8.44,9.4,0.52,10.75,9.8,249,8.46,29.4326241134752,15,4444.44,292.83081828,3,6255.14,374.32008788,3,-0.662349852949394,-1.49901000128055,-0.434860965672503,0.524944197176528,0.91683187191576,0.0657592759644157,1.50506972028828,-0.0935789177722162,-1.03272993470119,-0.050196580850936,0.308933895588106,-0.636265752586009,0.0565472356641092,-1.48503175301699,-0.210159213756478
Han22,185,Lu et al. (2021),China,35.283299999999997,108,field,wheat,grain,irrigation and rain,174.8,170,150,120,130,loam,1.44,8.44,9.4,0.52,10.75,9.8,249,8.46,29.4326241134752,15,5785.12,381.16420144,3,5681.82,340.01147244,3,-1.00735294745563,-0.812398468090289,-0.434860965672503,0.524944197176528,1.18125923093325,0.0657592759644157,1.50506972028828,-0.0935789177722162,-1.03272993470119,-0.050196580850936,0.308933895588106,-0.636265752586009,0.0565472356641092,-1.48503175301699,-0.210159213756478
Han22,186,Lu et al. (2021),China,35.283299999999997,108,field,wheat,grain,irrigation and rain,174.8,150,150,120,120,loam,1.44,8.44,9.4,0.52,10.75,9.8,249,8.46,29.4326241134752,15,5578.51,367.55128837,3,4545.45,272.0088189,3,-1.00735294745563,-1.08704308136639,-0.434860965672503,0.524944197176528,0.91683187191576,0.0657592759644157,1.50506972028828,-0.0935789177722162,-1.03272993470119,-0.050196580850936,0.308933895588106,-0.636265752586009,0.0565472356641092,-1.48503175301699,-0.210159213756478
Han22,187,Lv Yijia (2014),China,40.4,107.0333,field,maize,grain,irrigation and rain,75.6,276.02,525,225,210,sandy loam,1.51,8.25,23.04,0.95,10.75,9.8,585,8.45,60.5527123848516,1.05,11494.18,757.31703766,3,14076.1,842.3419762,3,-1.30942097018307,0.643492626886344,3.37752607190027,3.77530689114694,3.29667810307317,0.91943424030247,1.35527385350939,3.14482113325495,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,-1.15886852048499
Han22,188,Lv Yijia (2014),China,40.4,107.0333,field,maize,grain,irrigation and rain,82.6,310.14,525,225,210,sandy loam,1.51,8.25,23.04,0.95,10.75,9.8,585,8.45,60.5527123848516,1.05,9294.3,612.3735441,3,10671.75,638.6188635,3,-1.28810568632126,1.11203633713538,3.37752607190027,3.77530689114694,3.29667810307317,0.91943424030247,1.35527385350939,3.14482113325495,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,-1.15886852048499
Han22,189,Ma et al.(2019),China,33.4,120.5667,field,cotton,industrial,rainfed,1070.13731,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,8.4070796460177,9.3,571.4,14.7,38.8707482993197,3.5,2345,154.505015,3,2465,147.51053,3,1.71898546893353,-0.0571257815809997,-0.434860965672503,-0.868068385953647,0.718511352652643,0.0657592759644157,1.30796989557921,-0.0698369819142458,0.380649220592301,-0.75503770525281,-0.321417321655077,-0.232716133464884,2.54198324110752,-1.05097442131956,-0.992249323245931
Han22,190,Ma et al.(2019),China,33.4,120.5667,field,cotton,industrial,rainfed,648.76697,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,8.4070796460177,9.3,571.4,14.7,38.8707482993197,3.5,3931,259.001797,3,4367,261.330014,3,0.435895696355008,-0.0571257815809997,-0.434860965672503,-0.868068385953647,0.718511352652643,0.0657592759644157,1.30796989557921,-0.0698369819142458,0.380649220592301,-0.75503770525281,-0.321417321655077,-0.232716133464884,2.54198324110752,-1.05097442131956,-0.992249323245931
Han22,191,Ma et al.(2019),China,33.4,120.5667,field,cotton,industrial,rainfed,477.91983,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,8.4070796460177,9.3,571.4,14.7,38.8707482993197,3.5,4025,265.195175,3,4590,274.67478,3,-0.0843407730848917,-0.0571257815809997,-0.434860965672503,-0.868068385953647,0.718511352652643,0.0657592759644157,1.30796989557921,-0.0698369819142458,0.380649220592301,-0.75503770525281,-0.321417321655077,-0.232716133464884,2.54198324110752,-1.05097442131956,-0.992249323245931
Han22,192,Ma et al.(2019),China,33.4,120.5667,field,cotton,industrial,rainfed,526.09508,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,8.4070796460177,9.3,571.4,14.7,38.8707482993197,3.5,3457,227.771359,3,4294,256.961548,3,0.0623548167528107,-0.0571257815809997,-0.434860965672503,-0.868068385953647,0.718511352652643,0.0657592759644157,1.30796989557921,-0.0698369819142458,0.380649220592301,-0.75503770525281,-0.321417321655077,-0.232716133464884,2.54198324110752,-1.05097442131956,-0.992249323245931
Han22,193,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,10,8600,300,3,16000,100,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.550198391795371
Han22,194,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,5,12100,300,3,16300,100,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.890237569834264
Han22,195,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,5,8600,300,3,14500,200,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.890237569834264
Han22,196,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,10,12100,300,3,17700,500,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.550198391795371
Han22,197,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,5,10400,600,3,15400,300,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.890237569834264
Han22,198,Mageed et al.(2020),Egypt,29.033300000000001,30.383299999999998,field,pepper,vegetable,irrigation,421,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,27.5,7.55,4380,1.47,29.7959183673469,10,10400,600,3,16700,400,3,-0.257663963630073,-0.0571257815809997,-0.333197311337229,-0.868068385953647,0.38797715388078,1.89506277097453,0.937422225126145,0.286292055955311,-2.14489713886655,4.98885172212035,-2.52764658200622,4.5345266685969,-2.72761905889509,-1.46832392725082,-0.550198391795371
Han22,208,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,67.5,150,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,20,8367.92,551.33714504,3,9716.87,581.47693454,3,-0.257663963630073,-2.21995211113033,-0.434860965672503,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Han22,209,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,67.5,150,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,40,8367.92,551.33714504,3,10030.84,600.26552728,3,-0.257663963630073,-2.21995211113033,-0.434860965672503,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Han22,210,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,67.5,200,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,20,8732.31,575.34570897,3,10240,612.78208,3,-0.257663963630073,-2.21995211113033,0.0734573060038675,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Han22,211,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,67.5,200,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,40,8732.31,575.34570897,3,11749,703.083658,3,-0.257663963630073,-2.21995211113033,0.0734573060038675,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Han22,212,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,121.5,200,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,20,9224.32,607.76277184,3,13529.42,809.62755164,3,-0.257663963630073,-1.47841165528484,0.0734573060038675,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Han22,213,Mo Xiaoyu (2021),China,36.566699999999997,116.83329999999999,field,maize,grain,irrigation and rain,421,121.5,200,75,128,clay,1.65,6.27,9.4,0.95,10.75,9.8,585,8.45,60.5527123848516,40,9224.32,607.76277184,3,13161.62,787.61766404,3,-0.257663963630073,-1.47841165528484,0.0734573060038675,-0.868068385953647,1.12837375912975,2.62678416897858,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Han22,214,Mohawesh et al.(2021),Jordan,31.05,35.4833,field,pepper,vegetable,rainfed,51.6,225,164,100,64,sandy clay loam,1.44,7.7,9.4,0.95,10.75,8.17,585,8.45,60.5527123848516,40,15200,1300,3,14500,800,3,-1.38250194342358,-0.0571257815809997,-0.292531849603119,-0.0941725064368832,-0.563961338582185,0.0657592759644157,0.921654239149419,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.74601107262467,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Han22,215,Mohawesh et al.(2021),Jordan,31.05,35.4833,field,pepper,vegetable,rainfed,51.6,225,164,100,64,sandy clay loam,1.44,7.7,9.4,0.95,10.75,7.89,585,8.45,60.5527123848516,8,15200,1300,3,18300,900,3,-1.38250194342358,-0.0571257815809997,-0.292531849603119,-0.0941725064368832,-0.563961338582185,0.0657592759644157,0.921654239149419,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-2.09900775428086,-0.215692948539179,0.0525641651425646,-0.0538254866784276,-0.686214063010928
Han22,216,Mohawesh et al.(2021),Jordan,31.05,35.4833,field,tomato,vegetable,rainfed,51.6,225,164,100,64,sandy clay loam,1.44,7.7,9.4,0.95,10.75,8.06,585,8.45,60.5527123848516,30,24100,1300,3,25300,900,3,-1.38250194342358,-0.0571257815809997,-0.292531849603119,-0.0941725064368832,-0.563961338582185,0.0657592759644157,0.921654239149419,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.88468834041817,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.809958320360199
Han22,217,Mohawesh et al.(2021),Jordan,31.05,35.4833,field,pepper,vegetable,rainfed,51.6,225,164,100,64,sandy clay loam,1.44,7.7,9.4,0.95,10.75,8.06,585,8.45,60.5527123848516,30,15200,1300,3,14600,1100,3,-1.38250194342358,-0.0571257815809997,-0.292531849603119,-0.0941725064368832,-0.563961338582185,0.0657592759644157,0.921654239149419,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.88468834041817,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.809958320360199
Han22,218,Mohawesh et al.(2021),Jordan,31.05,35.4833,field,tomato,vegetable,rainfed,51.6,225,164,100,64,sandy clay loam,1.44,7.7,9.4,0.95,10.75,7.97,585,8.45,60.5527123848516,16,24100,1300,3,28500,1400,3,-1.38250194342358,-0.0571257815809997,-0.292531849603119,-0.0941725064368832,-0.563961338582185,0.0657592759644157,0.921654239149419,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.99815155952195,-0.215692948539179,0.0525641651425646,-0.0538254866784276,-0.1421513781487
