meta_analytical_study,no.,sources,year_of_experiment,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Han22,339,Zhang et al. (2021),,China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,5.45,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,32,60.5527123848516,10,123.8,6.9,3,168.2,11.1,3,,2.35809523809524,0.135958339047619,3,3.20380952380952,0.168693386666667,3,,,,,,,,,,,,,,,,,,,0.845714285714285,0.0156473762205523
Han22,340,Zhang et al. (2021),,China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,5.45,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,22,60.5527123848516,10,100.8,22.5,3,120.5,7.9,3,,1.92,0.11069952,3,2.2952380952381,0.120853466666667,3,,,,,,,,,,,,,,,,,,,0.375238095238095,0.00895331471119384
Han22,341,Zhang et al. (2021),,China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,5.45,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,16,60.5527123848516,10,100.8,22.5,3,116.7,10,3,,1.92,0.11069952,3,2.22285714285714,0.11704232,3,,,,,,,,,,,,,,,,,,,0.302857142857143,0.00865109613307093
Han22,342,Zhang et al. (2021),,China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,5.45,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,19,60.5527123848516,10,100.8,22.5,3,124.9,14.2,3,,1.92,0.11069952,3,2.37904761904762,0.125266373333333,3,,,,,,,,,,,,,,,,,,,0.459047619047619,0.00931534933877215
Han22,343,Zhang et al.(2016),,China,38.3,112.7167,field,maize,grain,rainfed,325,75,217,145.5,75,,1.29,8.4,4.3,0.4,10.75,8.12,8.46,0.64,13.21875,40,8710,550,3,9830,370,3,kg/ha/yr,40.1382488479263,2.31421087557604,3,45.2995391705069,2.38520193548387,3,4.57,0.68,3,6.11,0.61,3,1.26,0.01,3,1.23,0.08,3,,,,,,,5.16129032258064,3.68158674989014
Han22,344,Zhang et al.(2016),,China,38.3,112.7167,field,maize,grain,rainfed,325,75,217,145.5,75,,1.29,8.4,4.3,0.4,10.75,8.13,6.2,0.63,9.84126984126984,20,8710,550,3,9610,560,3,kg/ha/yr,40.1382488479263,2.31421087557604,3,44.2857142857143,2.33182,3,4.57,0.68,3,8.67,1.75,3,1.26,0.01,3,1.06,0.05,3,,,,,,,4.14746543778801,3.59765216301147
Han22,345,Zhang et al.(2016),,China,38.3,112.7167,field,maize,grain,rainfed,377,75,217,145.5,75,,1.17,8.4,4.3,0.4,10.75,8.38,9.11,0.67,13.5970149253731,40,8500,820,3,9510,640,3,kg/ha/yr,39.1705069124424,2.25841474654378,3,43.8248847926267,2.30755548387097,3,5.54,0.82,3,8.45,0.53,3,1.14,0.07,3,1.1,0.06,3,,,,,,,4.65437788018433,3.47508315951646
Han22,346,Zhang et al.(2016),,China,38.3,112.7167,field,maize,grain,rainfed,377,75,217,145.5,75,,1.17,8.4,4.3,0.4,10.75,8.42,7.7,0.61,12.6229508196721,20,8500,820,3,8490,1710,3,kg/ha/yr,39.1705069124424,2.25841474654378,3,39.1244239631336,2.06005741935484,3,5.54,0.82,3,9.48,0.84,3,1.14,0.07,3,1,0.06,3,,,,,,,-0.0460829493087616,3.11475791281511
Han22,347,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,58.9,3.8807443,3,84.27,5.04288534,3,g/pot,12.3247541326637,0.71059602427286,3,17.6333961079724,0.928468838669177,3,,,,,,,,,,,,,,,,,,,5.30864197530864,0.455667031364029
Han22,348,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,58.9,3.8807443,3,69.31,4.14764902,3,g/pot,12.3247541326637,0.71059602427286,3,14.5030341075539,0.763642757899142,3,,,,,,,,,,,,,,,,,,,2.17827997489015,0.362698990468068
Han22,349,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,53.78,3.54340286,3,75.55,4.5210631,3,g/pot,11.2534002929483,0.648826047290228,3,15.8087465997071,0.832393743460975,3,,,,,,,,,,,,,,,,,,,4.55534630675874,0.371284861265079
Han22,350,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,53.78,3.54340286,3,74.06,4.43189852,3,g/pot,11.2534002929483,0.648826047290228,3,15.4969658924461,0.815977242100858,3,,,,,,,,,,,,,,,,,,,4.2435655994978,0.362264699756261
Han22,351,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,50.21,3.30818627,3,54.19,3.24283798,3,g/pot,10.506382088303,0.605755965683197,3,11.3391922996443,0.59705383134547,3,,,,,,,,,,,,,,,,,,,0.832810211341284,0.241137855828363
Han22,352,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,50.21,3.30818627,3,57.67,3.45108814,3,g/pot,10.506382088303,0.605755965683197,3,12.0673781125759,0.635395727139569,3,,,,,,,,,,,,,,,,,,,1.56099602427286,0.256889340009335
Han22,353,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,80.44,5.29995028,3,106.73,6.38693666,3,g/pot,16.831973216154,0.970464247750576,3,22.3331240845365,1.17592831554719,3,,,,,,,,,,,,,,,,,,,5.50115086838251,0.774869419822577
Han22,354,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,80.44,5.29995028,3,102.64,6.14218288,3,g/pot,16.831973216154,0.970464247750576,3,21.4772965055451,1.13086557020297,3,,,,,,,,,,,,,,,,,,,4.64532328939109,0.740219264677527
Han22,355,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,64.62,4.25761794,3,98.78,5.91119276,3,g/pot,13.5216572504708,0.779604670433145,3,20.6695961498221,1.08833691567274,3,,,,,,,,,,,,,,,,,,,7.14793889935133,0.597420228059072
Han22,356,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,64.62,4.25761794,3,100.66,6.02369572,3,g/pot,13.5216572504708,0.779604670433145,3,21.0629838878426,1.10905035363047,3,,,,,,,,,,,,,,,,,,,7.54132663737183,0.612592043016345
Han22,357,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,57.55,3.79179685,3,73.95,4.4253159,3,g/pot,12.0422682569575,0.694309018623143,3,15.473948524796,0.814765285624608,3,,,,,,,,,,,,,,,,,,,3.43168026783846,0.38196916133346
Han22,358,Zheng et al. (2021),,China,41.8833,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,57.55,3.79179685,3,77.88,4.66049496,3,g/pot,12.0422682569575,0.694309018623143,3,16.2962962962963,0.858065185185185,3,,,,,,,,,,,,,,,,,,,4.25402803933877,0.406113625122773
Liu22,359,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,200,100,75,,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,7730,480,4,8030,180,4,ton/ha/yr,33.3,2.4,4,40.15,0.9,4,,,,,,,,,,,,,,,,,,,6.84999999999999,1.6425
Liu22,360,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,7730,480,4,8600,290,4,ton/ha/yr,33.3,2.4,4,43,1.45,4,,,,,,,,,,,,,,,,,,,9.7,1.965625
Liu22,361,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,7710,1160,4,7920,750,4,ton/ha/yr,38.65,5.8,4,39.6,3.75,4,,,,,,,,,,,,,,,,,,,0.949999999999989,11.925625
Liu22,362,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,7710,1160,4,8820,790,4,ton/ha/yr,38.65,5.8,4,44.1,3.95,4,,,,,,,,,,,,,,,,,,,5.45,12.310625
Liu22,363,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,6660,210,4,6800,570,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,364,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,6660,210,4,7980,550,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,365,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,6980,520,4,7450,910,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,366,Dong et al. (2015),,,,,field,rice,grain,flooded,525,0.85,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,6980,520,4,8490,390,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,367,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,5080,70,3,5290,440,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,368,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,5080,70,3,5000,150,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,369,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7300,430,3,7620,320,3,ton/ha/yr,30.4166666666667,1.79166666666667,3,31.75,1.33333333333333,3,,,,,,,,,,,,,,,,,,,1.33333333333334,1.66261574074074
Liu22,370,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7300,430,3,7110,630,3,ton/ha/yr,30.4166666666667,1.79166666666667,3,29.625,2.625,3,,,,,,,,,,,,,,,,,,,-0.791666666666661,3.36689814814815
Liu22,371,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6380,400,3,6360,200,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,372,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6380,400,3,6360,710,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,373,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7850,260,3,7740,520,3,ton/ha/yr,32.7083333333333,1.08333333333333,3,32.25,2.16666666666667,3,,,,,,,,,,,,,,,,,,,-0.458333333333336,1.95601851851852
Liu22,374,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7850,260,3,8170,130,3,ton/ha/yr,32.7083333333333,1.08333333333333,3,34.0416666666667,0.541666666666667,3,,,,,,,,,,,,,,,,,,,1.33333333333333,0.48900462962963
Liu22,375,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,5600,160,3,5830,600,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,376,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,5600,160,3,5860,520,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,377,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6370,360,3,6600,600,3,ton/ha/yr,26.5416666666667,1.5,3,27.5,2.5,3,,,,,,,,,,,,,,,,,,,0.958333333333332,2.83333333333333
Liu22,378,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6370,360,3,7280,810,3,ton/ha/yr,26.5416666666667,1.5,3,30.3333333333333,3.375,3,,,,,,,,,,,,,,,,,,,3.79166666666666,4.546875
Liu22,379,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6670,140,3,6630,130,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,380,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,0,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6670,140,3,6800,180,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,381,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7920,290,3,8330,140,3,ton/ha/yr,33,1.20833333333333,3,34.7083333333333,0.583333333333333,3,,,,,,,,,,,,,,,,,,,1.70833333333334,0.600115740740741
Liu22,382,Qu et al. (2012),,,,,field,rice,grain,,525,0.85,240,100,75,,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7920,290,3,8550,180,3,ton/ha/yr,33,1.20833333333333,3,35.625,0.75,3,,,,,,,,,,,,,,,,,,,2.62500000000001,0.674189814814815
Liu22,383,Liu et al. (2016),,,,,field,rice,grain,flooded,525,0.85,150,100,75,,1.44,6.15,9.5,0.85,11.7469879518072,9.8,467.2,8.1,125.942028985507,5.18,5450,220,3,5710,160,3,ton/ha/yr,30.2777777777778,1.22222222222222,3,38.0666666666667,0.888888888888889,3,,,,,,,,,,,,,,,,,,,7.78888888888888,0.761316872427984
Liu22,384,Liu et al. (2016),,,,,field,rice,grain,flooded,525,0.85,150,100,75,,1.44,6.16,9.5,0.85,11.7469879518072,10.2,467.2,8.1,56.1842105263158,10.5,5450,220,3,6030,250,3,ton/ha/yr,30.2777777777778,1.22222222222222,3,40.2,1.38888888888889,3,,,,,,,,,,,,,,,,,,,9.92222222222222,1.14094650205761
Liu22,385,Liu et al. (2016),,,,,field,rice,grain,flooded,525,0.85,180,100,75,,1.44,6.16,9.5,0.85,11.7469879518072,9.8,467.2,8.1,125.942028985507,5.18,8320,300,3,8690,240,3,ton/ha/yr,46.2222222222222,1.66666666666667,3,48.2777777777778,1.33333333333333,3,,,,,,,,,,,,,,,,,,,2.05555555555554,1.51851851851852
Liu22,386,Liu et al. (2016),,,,,field,rice,grain,flooded,525,0.85,180,100,75,,1.44,6.16,9.5,0.85,11.7469879518072,10.2,467.2,8.1,56.1842105263158,10.5,8320,300,3,9030,350,3,ton/ha/yr,46.2222222222222,1.66666666666667,3,50.1666666666667,1.94444444444444,3,,,,,,,,,,,,,,,,,,,3.94444444444444,2.18621399176955
Liu22,387,Zhang et al. (2010),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,10,9100,630,3,9900,220,3,ton/ha/yr,28.6666666666667,2.56207864492063,3,33,2.78457810559608,3,,,,,,,,,,,,,,,,,,,4.33333333333333,4.77270740297445
Liu22,388,Zhang et al. (2010),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,40,9100,630,3,10200,360,3,ton/ha/yr,28.6666666666667,2.56207864492063,3,34,2.86895926031111,3,,,,,,,,,,,,,,,,,,,5.33333333333333,4.93172474002773
Liu22,389,Zhang et al. (2010),,,,,field,rice,grain,irrigation,525,0.85,0,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,10,8600,380,3,9600,190,3,ton/ha/yr,,1.26666666666667,3,,0.633333333333333,3,,,,,,,,,,,,,,,,,,,,0.668518518518518
Liu22,390,Zhang et al. (2010),,,,,field,rice,grain,irrigation,525,0.85,0,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,40,8600,380,3,9800,260,3,ton/ha/yr,,1.26666666666667,3,,0.866666666666667,3,,,,,,,,,,,,,,,,,,,,0.785185185185185
Liu22,391,Sun et al. (2019),,,,,pot,rice,grain,flooded,525,0.85,240,100,75,,1.44,6.38,9.5,0.85,11.7469879518072,9.51,467.2,8.1,60.5527123848516,20,11.1,0.9,3,9.7,0.5,3,,46.25,3.75,3,40.4166666666667,2.08333333333333,3,,,,,,,,,,,,,,,,,,,-5.83333333333334,6.13425925925926
Liu22,392,Sun et al. (2019),,,,,pot,rice,grain,flooded,525,0.85,240,100,75,,1.44,5.05,9.5,0.85,11.7469879518072,9.51,467.2,8.1,60.5527123848516,20,10.8,0.5,3,10.4,0.8,3,,45,2.08333333333333,3,43.3333333333333,3.33333333333333,3,,,,,,,,,,,,,,,,,,,-1.66666666666667,5.15046296296296
Liu22,393,Pandey et al. (2014),,,,,field,rice,grain,irrigation,525,0.85,100,100,75,,1.44,5.7,9.5,0.85,11.7469879518072,10.1,467.2,8.1,110,6.7,5250,700,3,4950,360,3,ton/ha/yr,52.5,7,3,49.5,3.6,3,,,,,,,,,,,,,,,,,,,-3,20.6533333333333
Liu22,394,Pandey et al. (2014),,,,,field,rice,grain,irrigation,525,0.85,100,100,75,,1.44,5.7,9.5,0.85,11.7469879518072,10.1,467.2,8.1,110,6.7,5570,860,3,5420,310,3,ton/ha/yr,55.7,8.6,3,54.2,3.1,3,,,,,,,,,,,,,,,,,,,-1.50000000000001,27.8566666666667
Liu22,395,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,210,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,1.78,7240,320,3,8230,160,3,ton/ha/yr,34.4761904761905,1.52380952380952,3,39.1904761904762,0.761904761904762,3,,,,,,,,,,,,,,,,,,,4.71428571428571,0.967498110355253
Liu22,396,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,210,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,14.8,7240,320,3,7500,20,3,ton/ha/yr,34.4761904761905,1.52380952380952,3,35.7142857142857,0.0952380952380953,3,,,,,,,,,,,,,,,,,,,1.23809523809523,0.777021919879063
Liu22,397,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,210,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,29.6,7240,320,3,7590,140,3,ton/ha/yr,34.4761904761905,1.52380952380952,3,36.1428571428572,0.666666666666667,3,,,,,,,,,,,,,,,,,,,1.66666666666666,0.922146636432351
Liu22,398,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,0,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,1.78,5510,140,3,5650,30,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,399,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,0,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,14.8,5510,140,3,5670,30,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,400,Sui et al. (2016),,,,,field,rice,grain,flooded,525,0.85,0,100,75,sand,1.44,6.7,9.5,0.85,11.7469879518072,9.1,467.2,8.1,82.8024691358025,29.6,5510,140,3,5270,200,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,401,Mehmood et al. (2020),,,,,field,rice,grain,flooded,525,0.85,150,100,75,clay,1.44,5.9,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.839,6606,447,4,7404,415,4,ton/ha/yr,44.04,2.98,4,49.36,2.76666666666667,4,,,,,,,,,,,,,,,,,,,5.32,4.13371111111111
Liu22,402,Mehmood et al. (2020),,,,,field,rice,grain,flooded,525,0.85,150,100,75,clay,1.44,5.9,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.839,6894,414.5,4,7500,415,4,ton/ha/yr,45.96,2.76333333333333,4,50,2.76666666666667,4,,,,,,,,,,,,,,,,,,,4.04,3.82261388888889
Liu22,403,Mohamed et al. (2019),,,,,field,rice,grain,irrigation,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,2297.3,81.08,3,2405.41,108.1,3,kg/ha/yr,57.4325,2.027,3,60.13525,2.7025,3,,,,,,,,,,,,,,,,,,,2.70274999999999,3.80407841666667
Liu22,404,Mohamed et al. (2019),,,,,field,rice,grain,,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,1945.95,108.1,3,2351.35,108.11,3,kg/ha/yr,48.64875,2.7025,3,58.78375,2.70275,3,,,,,,,,,,,,,,,,,,,10.135,4.86945460416667
Liu22,405,Mohamed et al. (2019),,,,,field,rice,grain,flooded,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,2162.16,108.11,3,2783.78,108.11,3,kg/ha/yr,54.054,2.70275,3,69.5945,2.70275,3,,,,,,,,,,,,,,,,,,,15.5405,4.86990504166667
Liu22,406,Mohamed et al. (2019),,,,,field,rice,grain,irrigation,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,3297.3,189.19,3,3648.65,189.19,3,kg/ha/yr,82.4325,4.72975,3,91.21625,4.72975,3,,,,,,,,,,,,,,,,,,,8.78375,14.9136900416667
Liu22,407,Mohamed et al. (2019),,,,,field,rice,grain,,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,2648.64,189.19,3,3081.08,189.19,3,kg/ha/yr,66.216,4.72975,3,77.027,4.72975,3,,,,,,,,,,,,,,,,,,,10.811,14.9136900416667
Liu22,408,Mohamed et al. (2019),,,,,field,rice,grain,flooded,525,0.85,40,100,75,sand,1.44,4.5999999999999996,9.5,0.85,11.7469879518072,9.81,467.2,8.1,60.5527123848516,3.333,3594.59,162.17,3,3783.78,162.17,3,kg/ha/yr,89.86475,4.05425,3,94.5945,4.05425,3,,,,,,,,,,,,,,,,,,,4.72975000000001,10.9579620416667
Liu22,409,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,10,7600,330,3,8300,100,3,ton/ha/yr,25.3333333333333,1.1,3,27.6666666666667,0.333333333333333,3,,,,,,,,,,,,,,,,,,,2.33333333333334,0.44037037037037
Liu22,410,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,20,7600,330,3,8400,260,3,ton/ha/yr,25.3333333333333,1.1,3,28,0.866666666666667,3,,,,,,,,,,,,,,,,,,,2.66666666666667,0.653703703703704
Liu22,411,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,40,7600,330,3,8500,360,3,ton/ha/yr,25.3333333333333,1.1,3,28.3333333333333,1.2,3,,,,,,,,,,,,,,,,,,,3,0.883333333333333
Liu22,412,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,10,7600,190,3,9700,330,3,ton/ha/yr,25.3333333333333,0.633333333333333,3,32.3333333333333,1.1,3,,,,,,,,,,,,,,,,,,,7,0.537037037037037
Liu22,413,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,20,7600,190,3,8300,130,3,ton/ha/yr,25.3333333333333,0.633333333333333,3,27.6666666666667,0.433333333333333,3,,,,,,,,,,,,,,,,,,,2.33333333333334,0.196296296296296
Liu22,414,Zhang et al. (2012),,,,,field,rice,grain,irrigation,525,0.85,300,100,75,,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,60.5527123848516,40,7600,190,3,9300,1340,3,ton/ha/yr,25.3333333333333,0.633333333333333,3,31,4.46666666666667,3,,,,,,,,,,,,,,,,,,,5.66666666666667,6.78407407407407
